season,week,team,opponent_team,home_probability,away_probability
2017,7,MIN,BAL,0.6875,0.3367003367003367
2017,7,NE,ATL,0.6000000000000001,0.42372881355932196
2017,7,NYG,SEA,0.34965034965034963,0.6753246753246753
2017,7,OAK,KC,0.4166666666666667,0.607843137254902
2017,7,PHI,WAS,0.6923076923076923,0.33222591362126247
2017,7,PIT,CIN,0.6655518394648829,0.35842293906810035
2017,7,SF,DAL,0.29850746268656714,0.726027397260274
2017,8,BAL,MIA,0.609375,0.41493775933609955
2017,8,BUF,OAK,0.5614035087719298,0.4629629629629629
2017,8,CIN,IND,0.8333333333333334,0.19120458891013384
2017,8,CLE,MIN,0.19685039370078738,0.8275862068965518
2017,8,DET,PIT,0.39525691699604737,0.6296296296296295
2017,8,KC,DEN,0.7560975609756098,0.2680965147453083
2017,8,NE,LAC,0.7311827956989247,0.29325513196480935
2017,8,NO,CHI,0.7777777777777779,0.2469135802469136
2017,8,NYJ,ATL,0.28735632183908044,0.7368421052631579
2017,8,PHI,SF,0.8823529411764706,0.14204545454545456
2017,8,SEA,HOU,0.7142857142857143,0.3105590062111801
2017,8,TB,CAR,0.5515695067264574,0.4739336492890995
2017,8,WAS,DAL,0.39840637450199207,0.6254681647940076
2017,9,CAR,ATL,0.4273504273504274,0.5967741935483871
2017,9,DAL,KC,0.5614035087719298,0.4629629629629629
2017,9,GB,DET,0.4587155963302753,0.5652173913043479
2017,9,HOU,IND,0.71671388101983,0.3076923076923077
2017,9,JAX,CIN,0.696969696969697,0.3278688524590164
2017,9,MIA,OAK,0.4166666666666667,0.607843137254902
2017,9,NO,TB,0.75,0.2747252747252747
2017,9,NYG,LA,0.3125,0.7118155619596541
2017,9,NYJ,BUF,0.38759689922480617,0.6363636363636364
2017,9,PHI,DEN,0.75,0.2747252747252747
2017,9,SEA,WAS,0.7959183673469388,0.22831050228310504
2017,9,SF,ARI,0.4587155963302753,0.5652173913043479
2017,9,TEN,BAL,0.6323529411764706,0.3921568627450981
2017,10,ARI,SEA,0.31446540880503143,0.7101449275362319
2017,10,ATL,DAL,0.6491228070175439,0.37593984962406013
2017,10,BUF,NO,0.4629629629629629,0.5614035087719298
2017,10,CAR,MIA,0.7849462365591398,0.23923444976076558
2017,10,CHI,GB,0.6923076923076923,0.33222591362126247
2017,10,DEN,NE,0.2898550724637681,0.7347480106100795
2017,10,DET,CLE,0.8181818181818181,0.2061855670103093
2017,10,IND,PIT,0.2,0.8245614035087718
2017,10,JAX,LAC,0.6875,0.3367003367003367
2017,10,LA,HOU,0.8666666666666667,0.15772870662460567
2017,10,SF,NYG,0.4065040650406504,0.6183206106870228
2017,10,TB,NYJ,0.5555555555555556,0.4694835680751174
2017,10,TEN,CIN,0.6875,0.3367003367003367
2017,10,WAS,MIN,0.5145631067961165,0.5098039215686274
2017,11,CHI,DET,0.4166666666666667,0.607843137254902
2017,11,CLE,JAX,0.2680965147453083,0.7560975609756098
2017,11,DAL,PHI,0.3246753246753247,0.6996996996996997
2017,11,DEN,CIN,0.607843137254902,0.4166666666666667
2017,11,GB,BAL,0.45248868778280543,0.5726495726495727
2017,11,HOU,ARI,0.5652173913043479,0.4587155963302753
2017,11,LAC,BUF,0.75,0.2747252747252747
2017,11,MIA,TB,0.4807692307692307,0.5433789954337899
2017,11,MIN,LA,0.5391705069124424,0.4854368932038835
2017,11,NO,WAS,0.782608695652174,0.24154589371980673
2017,11,NYG,KC,0.22831050228310504,0.7959183673469388
2017,11,OAK,NE,0.2808988764044944,0.7435897435897436
2017,11,PIT,TEN,0.7590361445783133,0.26525198938992045
2017,11,SEA,ATL,0.5327102803738317,0.4926108374384236
2017,12,ARI,JAX,0.3021148036253776,0.7222222222222222
2017,12,ATL,TB,0.8245614035087718,0.2
2017,12,BAL,HOU,0.7811816192560176,0.24330900243309006
2017,12,CIN,CLE,0.7590361445783133,0.26525198938992045
2017,12,DAL,LAC,0.4854368932038835,0.5391705069124424
2017,12,DET,MIN,0.4504504504504505,0.574468085106383
2017,12,IND,TEN,0.3891050583657587,0.635036496350365
2017,12,KC,BUF,0.7777777777777779,0.2469135802469136
2017,12,LA,NO,0.5918367346938775,0.4329004329004329
2017,12,NE,MIA,0.9285714285714286,0.1006036217303823
2017,12,NYJ,CAR,0.3164556962025316,0.7076023391812866
2017,12,OAK,DEN,0.6753246753246753,0.34965034965034963
2017,12,PHI,CHI,0.8823529411764706,0.14204545454545456
2017,12,PIT,GB,0.8999999999999999,0.12437810945273634
2017,12,SF,SEA,0.2840909090909091,0.7402597402597403
2017,12,WAS,NYG,0.7560975609756098,0.2680965147453083
2017,13,ARI,LA,0.2680965147453083,0.7560975609756098
2017,13,ATL,MIN,0.5475113122171946,0.47619047619047616
2017,13,BAL,DET,0.5633187772925764,0.4608294930875576
2017,13,BUF,NE,0.2597402597402597,0.7647058823529411
2017,13,CHI,SF,0.5798319327731092,0.4444444444444444
2017,13,CIN,PIT,0.3436426116838488,0.6805111821086262
2017,13,DAL,WAS,0.4807692307692307,0.5433789954337899
2017,13,GB,TB,0.6183206106870228,0.4065040650406504
2017,13,JAX,IND,0.8148148148148148,0.20964360587002098
2017,13,LAC,CLE,0.882903981264637,0.14144271570014144
2017,13,MIA,DEN,0.4854368932038835,0.5391705069124424
2017,13,NO,CAR,0.7126436781609194,0.3115264797507788
2017,13,NYJ,KC,0.36900369003690037,0.6551724137931035
2017,13,OAK,NYG,0.8181818181818181,0.2061855670103093
2017,13,SEA,PHI,0.36900369003690037,0.6551724137931035
2017,13,TEN,HOU,0.7402597402597403,0.2840909090909091
2017,14,ARI,TEN,0.4366812227074236,0.5884773662551441
2017,14,ATL,NO,0.5726495726495727,0.45248868778280543
2017,14,BUF,IND,0.6428571428571428,0.38167938931297707
2017,14,CAR,MIN,0.4629629629629629,0.5614035087719298
2017,14,CIN,CHI,0.7222222222222222,0.3021148036253776
2017,14,CLE,GB,0.45454545454545453,0.5708154506437768
2017,14,DEN,NYJ,0.5145631067961165,0.5098039215686274
2017,14,HOU,SF,0.5515695067264574,0.4739336492890995
2017,14,JAX,SEA,0.5884773662551441,0.4366812227074236
2017,14,KC,OAK,0.6763754045307443,0.3484320557491289
2017,14,LA,PHI,0.49019607843137253,0.5348837209302326
2017,14,LAC,WAS,0.726027397260274,0.29850746268656714
2017,14,MIA,NE,0.1953125,0.8290598290598291
2017,14,NYG,DAL,0.36363636363636365,0.6610169491525424
2017,14,PIT,BAL,0.7093023255813954,0.31545741324921134
2017,14,TB,DET,0.4739336492890995,0.5515695067264574
2017,15,BUF,MIA,0.6491228070175439,0.37593984962406013
2017,15,CAR,GB,0.6000000000000001,0.42372881355932196
2017,15,CLE,BAL,0.3021148036253776,0.7222222222222222
2017,15,DET,CHI,0.7023809523809524,0.3215434083601286
2017,15,IND,DEN,0.4329004329004329,0.5918367346938775
2017,15,JAX,HOU,0.8181818181818181,0.2061855670103093
2017,15,KC,LAC,0.5305164319248826,0.49504950495049505
2017,15,MIN,CIN,0.8666666666666667,0.15772870662460567
2017,15,NO,NYJ,0.9166666666666667,0.11248593925759279
2017,15,NYG,PHI,0.2747252747252747,0.75
2017,15,OAK,DAL,0.4366812227074236,0.5884773662551441
2017,15,PIT,NE,0.4424778761061947,0.5815899581589958
2017,15,SEA,LA,0.5121951219512195,0.5121951219512195
2017,15,SF,TEN,0.5515695067264574,0.4739336492890995
2017,15,TB,ATL,0.26246719160104987,0.7619047619047619
2017,15,WAS,ARI,0.6688741721854304,0.35587188612099646
2017,16,ARI,NYG,0.6336996336996338,0.390625
2017,16,BAL,IND,0.8888888888888888,0.13550135501355015
2017,16,CAR,TB,0.8181818181818181,0.2061855670103093
2017,16,CHI,CLE,0.696969696969697,0.3278688524590164
2017,16,CIN,DET,0.4184100418410042,0.6062992125984252
2017,16,DAL,SEA,0.6805111821086262,0.3436426116838488
2017,16,GB,MIN,0.2242152466367713,0.8
2017,16,HOU,PIT,0.2242152466367713,0.8
2017,16,KC,MIA,0.8360655737704918,0.18832391713747648
2017,16,NE,BUF,0.8360655737704918,0.18832391713747648
2017,16,NO,ATL,0.7076023391812866,0.3164556962025316
2017,16,NYJ,LAC,0.2747252747252747,0.75
2017,16,PHI,OAK,0.8076923076923077,0.2169197396963124
2017,16,SF,JAX,0.34965034965034963,0.6753246753246753
2017,16,TEN,LA,0.3278688524590164,0.696969696969697
2017,16,WAS,DEN,0.6153846153846154,0.4098360655737705
2017,17,ATL,CAR,0.7023809523809524,0.3215434083601286
2017,17,BAL,CIN,0.7872340425531915,0.23696682464454974
2017,17,DEN,KC,0.635036496350365,0.39370078740157477
2017,17,DET,GB,0.7590361445783133,0.26525198938992045
2017,17,IND,HOU,0.696969696969697,0.33222591362126247
2017,17,LA,SF,0.29325513196480935,0.7354497354497355
2017,17,LAC,OAK,0.7530864197530864,0.2710027100271003
2017,17,MIA,BUF,0.4587155963302753,0.5652173913043479
2017,17,MIN,CHI,0.8823529411764706,0.14684287812041116
2017,17,NE,NYJ,0.9333333333333333,0.10515247108307045
2017,17,NYG,WAS,0.33222591362126247,0.696969696969697
2017,17,PHI,DAL,0.3623188405797102,0.6666666666666666
2017,17,PIT,CLE,0.6774193548387096,0.35211267605633806
2017,17,SEA,ARI,0.7890295358649789,0.23529411764705882
2017,17,TB,NO,0.3105590062111801,0.7142857142857143
2017,17,TEN,JAX,0.5798319327731092,0.4444444444444444
2017,18,JAX,BUF,0.8,0.2242152466367713
2017,18,KC,TEN,0.8113207547169812,0.21321961620469085
2017,18,LA,ATL,0.7142857142857143,0.3105590062111801
2017,18,NO,CAR,0.726027397260274,0.29850746268656714
2017,19,MIN,NO,0.696969696969697,0.3278688524590164
2017,19,NE,TEN,0.8876404494382022,0.14144271570014144
2017,19,PHI,ATL,0.45454545454545453,0.5708154506437768
2017,19,PIT,JAX,0.7368421052631579,0.28735632183908044
2017,20,NE,JAX,0.7674418604651163,0.2570694087403599
2017,20,PHI,MIN,0.4291845493562232,0.5951417004048584
2017,21,NE,PHI,0.6688741721854304,0.35587188612099646
2018,1,ARI,WAS,0.5633187772925764,0.4608294930875576
2018,1,BAL,BUF,0.7802197802197802,0.24449877750611249
2018,1,CAR,DAL,0.5983935742971888,0.4273504273504274
2018,1,CLE,PIT,0.390625,0.6336996336996338
2018,1,DEN,SEA,0.6363636363636364,0.3891050583657587
2018,1,DET,NYJ,0.7722095671981777,0.2518891687657431
2018,1,GB,CHI,0.7304582210242588,0.29411764705882354
2018,1,IND,CIN,0.5121951219512195,0.5121951219512195
2018,1,LAC,KC,0.6491228070175439,0.37593984962406013
2018,1,MIA,TEN,0.49019607843137253,0.5348837209302326
2018,1,MIN,SF,0.7282608695652174,0.2958579881656805
2018,1,NE,HOU,0.7058823529411764,0.3184713375796178
2018,1,NO,TB,0.8181818181818181,0.2061855670103093
2018,1,NYG,JAX,0.44052863436123346,0.5850622406639003
2018,1,OAK,LA,0.3205128205128205,0.7041420118343195
2018,1,PHI,ATL,0.5145631067961165,0.5098039215686274
2018,2,ATL,CAR,0.7058823529411764,0.3184713375796178
2018,2,BUF,LAC,0.2770083102493075,0.7474747474747475
2018,2,CHI,SEA,0.6978851963746223,0.32679738562091504
2018,2,CIN,BAL,0.5348837209302326,0.49019607843137253
2018,2,DAL,NYG,0.6031746031746031,0.42016806722689076
2018,2,DEN,OAK,0.6978851963746223,0.32573289902280134
2018,2,GB,MIN,0.47619047619047616,0.5475113122171946
2018,2,JAX,NE,0.45454545454545453,0.5708154506437768
2018,2,LA,ARI,0.8857142857142858,0.13869625520110956
2018,2,NO,CLE,0.8027613412228797,0.22172949002217296
2018,2,NYJ,MIA,0.6296296296296295,0.39525691699604737
2018,2,PIT,KC,0.6655518394648829,0.35842293906810035
2018,2,SF,DET,0.7014925373134329,0.3225806451612903
2018,2,TB,PHI,0.4366812227074236,0.5867768595041323
2018,2,TEN,HOU,0.3861003861003861,0.6376811594202898
2018,2,WAS,IND,0.7050147492625369,0.3194888178913738
2018,3,ARI,CHI,0.30864197530864196,0.7159090909090909
2018,3,ATL,NO,0.5555555555555556,0.4694835680751174
2018,3,BAL,DEN,0.6923076923076923,0.33222591362126247
2018,3,CAR,CIN,0.5867768595041323,0.43859649122807015
2018,3,CLE,NYJ,0.6296296296296295,0.39525691699604737
2018,3,DET,NE,0.2710027100271003,0.7536945812807883
2018,3,HOU,NYG,0.7214484679665738,0.30303030303030304
2018,3,JAX,TEN,0.8058252427184467,0.2188183807439825
2018,3,KC,SF,0.7142857142857143,0.3105590062111801
2018,3,LA,LAC,0.7422680412371133,0.2824858757062147
2018,3,MIA,OAK,0.5798319327731092,0.4444444444444444
2018,3,MIN,BUF,0.9230769230769231,0.1107419712070875
2018,3,PHI,IND,0.732620320855615,0.29154518950437314
2018,3,SEA,DAL,0.5391705069124424,0.4854368932038835
2018,3,TB,PIT,0.5391705069124424,0.4854368932038835
2018,3,WAS,GB,0.4504504504504505,0.574468085106383
2018,4,ARI,SEA,0.3663003663003663,0.6575342465753424
2018,4,ATL,CIN,0.6415770609318996,0.38314176245210724
2018,4,CHI,TB,0.5833333333333333,0.4424778761061947
2018,4,DAL,DET,0.5833333333333333,0.44052863436123346
2018,4,DEN,KC,0.3861003861003861,0.6376811594202898
2018,4,GB,BUF,0.7849462365591398,0.23980815347721823
2018,4,IND,HOU,0.49019607843137253,0.5348837209302326
2018,4,JAX,NYJ,0.7701149425287357,0.2544529262086514
2018,4,LA,MIN,0.7624703087885986,0.2617801047120419
2018,4,LAC,SF,0.8106060606060607,0.2136752136752137
2018,4,NE,MIA,0.7361477572559366,0.2881844380403458
2018,4,NYG,NO,0.39525691699604737,0.6296296296296295
2018,4,OAK,CLE,0.574468085106383,0.4504504504504505
2018,4,PIT,BAL,0.6296296296296295,0.39525691699604737
2018,4,TEN,PHI,0.43103448275862066,0.5934959349593496
2018,5,BUF,TEN,0.2958579881656805,0.7289972899728998
2018,5,CAR,NYG,0.7252747252747253,0.29940119760479045
2018,5,CIN,MIA,0.7183098591549296,0.3058103975535168
2018,5,CLE,BAL,0.39370078740157477,0.6309963099630996
2018,5,DET,GB,0.5555555555555556,0.4672897196261683
2018,5,HOU,DAL,0.6336996336996338,0.390625
2018,5,KC,JAX,0.5901639344262295,0.4329004329004329
2018,5,LAC,OAK,0.696969696969697,0.3278688524590164
2018,5,NE,IND,0.8430141287284144,0.1811594202898551
2018,5,NO,WAS,0.7142857142857143,0.3105590062111801
2018,5,NYJ,DEN,0.5098039215686274,0.5145631067961165
2018,5,PHI,MIN,0.6428571428571428,0.38167938931297707
2018,5,PIT,ATL,0.6428571428571428,0.38167938931297707
2018,5,SEA,LA,0.26525198938992045,0.7590361445783133
2018,5,SF,ARI,0.6168582375478928,0.4065040650406504
2018,6,ATL,TB,0.613899613899614,0.4098360655737705
2018,6,CIN,PIT,0.5305164319248826,0.4926108374384236
2018,6,CLE,LAC,0.5121951219512195,0.5121951219512195
2018,6,DAL,JAX,0.390625,0.6336996336996338
2018,6,DEN,LA,0.2747252747252747,0.75
2018,6,GB,SF,0.8076923076923077,0.2169197396963124
2018,6,HOU,BUF,0.8144712430426716,0.21008403361344538
2018,6,MIA,CHI,0.2824858757062147,0.7416020671834626
2018,6,MIN,ARI,0.801980198019802,0.2222222222222222
2018,6,NE,KC,0.6551724137931035,0.36900369003690037
2018,6,NYG,PHI,0.4672897196261683,0.5575221238938054
2018,6,NYJ,IND,0.5918367346938775,0.4329004329004329
2018,6,OAK,SEA,0.42194092827004215,0.6031746031746031
2018,6,TEN,BAL,0.4464285714285714,0.5780590717299579
2018,6,WAS,CAR,0.49019607843137253,0.5348837209302326
2018,7,ARI,DEN,0.5024875621890548,0.5238095238095238
2018,7,ATL,NYG,0.6763754045307443,0.3484320557491289
2018,7,BAL,NO,0.5884773662551441,0.4366812227074236
2018,7,CHI,NE,0.4629629629629629,0.5614035087719298
2018,7,IND,BUF,0.7455470737913487,0.27932960893854747
2018,7,JAX,HOU,0.6774193548387096,0.3472222222222222
2018,7,KC,CIN,0.7304582210242588,0.29411764705882354
2018,7,LAC,TEN,0.7347480106100795,0.2898550724637681
2018,7,MIA,DET,0.3861003861003861,0.6389891696750902
2018,7,NYJ,MIN,0.3891050583657587,0.6363636363636364
2018,7,PHI,CAR,0.6932515337423313,0.33112582781456956
2018,7,SF,LA,0.22831050228310504,0.7959183673469388
2018,7,TB,CLE,0.6441281138790036,0.3802281368821293
2018,7,WAS,DAL,0.4672897196261683,0.5575221238938054
2018,8,ARI,SF,0.4444444444444444,0.5798319327731092
2018,8,BUF,NE,0.11848341232227487,0.9105545617173525
2018,8,CAR,BAL,0.4366812227074236,0.5884773662551441
2018,8,CHI,NYJ,0.7777777777777779,0.2469135802469136
2018,8,CIN,TB,0.6575342465753424,0.3663003663003663
2018,8,DET,SEA,0.6183206106870228,0.4065040650406504
2018,8,HOU,MIA,0.7711670480549199,0.2531645569620253
2018,8,JAX,PHI,0.34965034965034963,0.6753246753246753
2018,8,KC,DEN,0.7955010224948876,0.22883295194508008
2018,8,LA,GB,0.7727272727272727,0.2518891687657431
2018,8,MIN,NO,0.4587155963302753,0.5652173913043479
2018,8,NYG,WAS,0.504950495049505,0.5192307692307692
2018,8,OAK,IND,0.37735849056603776,0.646643109540636
2018,8,PIT,CLE,0.7907949790794978,0.23364485981308414
2018,9,BAL,PIT,0.5633187772925764,0.4608294930875576
2018,9,BUF,CHI,0.2242152466367713,0.8
2018,9,CAR,TB,0.7409326424870467,0.28328611898017
2018,9,CLE,KC,0.23255813953488372,0.7916666666666667
2018,9,DAL,TEN,0.6951219512195121,0.33003300330033003
2018,9,DEN,HOU,0.5433789954337899,0.4807692307692307
2018,9,MIA,NYJ,0.607843137254902,0.4166666666666667
2018,9,MIN,DET,0.6855345911949686,0.3389830508474576
2018,9,NE,GB,0.6884735202492213,0.33557046979865773
2018,9,NO,LA,0.45454545454545453,0.5708154506437768
2018,9,SEA,LAC,0.5098039215686274,0.5145631067961165
2018,9,SF,OAK,0.4854368932038835,0.5391705069124424
2018,9,WAS,ATL,0.5614035087719298,0.4629629629629629
2018,10,CHI,DET,0.7619047619047619,0.26246719160104987
2018,10,CIN,NO,0.3076923076923077,0.71671388101983
2018,10,CLE,ATL,0.3205128205128205,0.7041420118343195
2018,10,GB,MIA,0.8540145985401459,0.17035775127768313
2018,10,IND,JAX,0.609375,0.41493775933609955
2018,10,KC,ARI,0.9268471104608631,0.10695187165775401
2018,10,LA,SEA,0.8076923076923077,0.2169197396963124
2018,10,NYJ,BUF,0.726027397260274,0.29850746268656714
2018,10,OAK,LAC,0.20366598778004072,0.8207885304659498
2018,10,PHI,DAL,0.7802197802197802,0.24390243902439027
2018,10,PIT,CAR,0.6539792387543253,0.37037037037037035
2018,10,SF,NYG,0.6415770609318996,0.38314176245210724
2018,10,TB,WAS,0.646643109540636,0.37735849056603776
2018,10,TEN,NE,0.31545741324921134,0.7093023255813954
2018,11,ARI,OAK,0.6784565916398714,0.34602076124567477
2018,11,ATL,DAL,0.6503496503496503,0.373134328358209
2018,11,BAL,CIN,0.7222222222222222,0.3021148036253776
2018,11,CHI,MIN,0.5780590717299579,0.4464285714285714
2018,11,DET,CAR,0.3663003663003663,0.6575342465753424
2018,11,IND,TEN,0.5633187772925764,0.4608294930875576
2018,11,JAX,PIT,0.35587188612099646,0.6688741721854304
2018,11,LA,KC,0.6296296296296295,0.39525691699604737
2018,11,LAC,DEN,0.7668997668997669,0.2577319587628866
2018,11,NO,PHI,0.7679814385150813,0.25641025641025644
2018,11,NYG,TB,0.6183206106870228,0.4065040650406504
2018,11,SEA,GB,0.6183206106870228,0.4065040650406504
2018,11,WAS,HOU,0.4098360655737705,0.6153846153846154
2018,12,BAL,OAK,0.8735777496839444,0.16025641025641024
2018,12,BUF,JAX,0.4166666666666667,0.607843137254902
2018,12,CAR,SEA,0.6183206106870228,0.4065040650406504
2018,12,CIN,CLE,0.49504950495049505,0.5305164319248826
2018,12,DAL,WAS,0.7601918465227817,0.2638522427440633
2018,12,DEN,PIT,0.40322580645161293,0.6212121212121212
2018,12,DET,CHI,0.4065040650406504,0.6168582375478928
2018,12,HOU,TEN,0.6551724137931035,0.36900369003690037
2018,12,IND,MIA,0.7975708502024291,0.22675736961451246
2018,12,LAC,ARI,0.8932764140875133,0.1404494382022472
2018,12,MIN,GB,0.6721311475409836,0.35211267605633806
2018,12,NO,ATL,0.8461538461538461,0.18761726078799248
2018,12,NYJ,NE,0.17035775127768313,0.8540145985401459
2018,12,PHI,NYG,0.6825396825396826,0.3424657534246575
2018,12,TB,SF,0.5594713656387665,0.46511627906976744
2018,13,ATL,BAL,0.5951417004048584,0.4291845493562232
2018,13,CIN,DEN,0.3846153846153846,0.6402877697841727
2018,13,DAL,NO,0.26666666666666666,0.7578692493946732
2018,13,DET,LA,0.2061855670103093,0.8181818181818181
2018,13,GB,ARI,0.8793727382388419,0.15432098765432098
2018,13,HOU,CLE,0.7109826589595376,0.31347962382445144
2018,13,JAX,IND,0.35842293906810035,0.6655518394648829
2018,13,MIA,BUF,0.6428571428571428,0.38167938931297707
2018,13,NE,MIN,0.7093023255813954,0.31545741324921134
2018,13,NYG,CHI,0.37593984962406013,0.6491228070175439
2018,13,OAK,KC,0.14430014430014432,0.8849252013808976
2018,13,PHI,WAS,0.7050147492625369,0.3194888178913738
2018,13,PIT,LAC,0.6491228070175439,0.37593984962406013
2018,13,SEA,SF,0.8333333333333334,0.19569471624266144
2018,13,TB,CAR,0.37593984962406013,0.6491228070175439
2018,13,TEN,NYJ,0.8116760828625235,0.2127659574468085
2018,14,ARI,DET,0.4424778761061947,0.5815899581589958
2018,14,BUF,NYJ,0.6784565916398714,0.34602076124567477
2018,14,CHI,LA,0.4424778761061947,0.5815899581589958
2018,14,CLE,CAR,0.4854368932038835,0.5391705069124424
2018,14,DAL,PHI,0.6491228070175439,0.37593984962406013
2018,14,GB,ATL,0.6491228070175439,0.37593984962406013
2018,14,HOU,IND,0.6621621621621622,0.3623188405797102
2018,14,KC,BAL,0.7289972899728998,0.2949852507374631
2018,14,LAC,CIN,0.9281609195402298,0.10559662090813093
2018,14,MIA,NE,0.23866348448687355,0.7858672376873661
2018,14,OAK,PIT,0.2066115702479339,0.8178506375227687
2018,14,SEA,MIN,0.6309963099630996,0.39840637450199207
2018,14,SF,DEN,0.40322580645161293,0.6212121212121212
2018,14,TB,NO,0.23255813953488372,0.7916666666666667
2018,14,TEN,JAX,0.7126436781609194,0.3115264797507788
2018,14,WAS,NYG,0.39840637450199207,0.6254681647940076
2018,15,ATL,ARI,0.7925311203319503,0.23148148148148145
2018,15,BAL,TB,0.7907949790794978,0.23364485981308414
2018,15,BUF,DET,0.5934959349593496,0.43103448275862066
2018,15,CAR,NO,0.3115264797507788,0.7126436781609194
2018,15,CHI,GB,0.7126436781609194,0.3115264797507788
2018,15,CIN,OAK,0.607843137254902,0.4166666666666667
2018,15,DEN,CLE,0.5614035087719298,0.4629629629629629
2018,15,IND,DAL,0.6323529411764706,0.3921568627450981
2018,15,JAX,WAS,0.771689497716895,0.25252525252525254
2018,15,KC,LAC,0.6598639455782314,0.36496350364963503
2018,15,LA,PHI,0.8888888888888888,0.14492753623188406
2018,15,MIN,MIA,0.7807017543859649,0.24330900243309006
2018,15,NYG,TEN,0.4716981132075471,0.5515695067264574
2018,15,NYJ,HOU,0.28328611898017,0.7409326424870467
2018,15,PIT,NE,0.4608294930875576,0.5633187772925764
2018,15,SF,SEA,0.34965034965034963,0.6742671009771988
2018,16,ARI,LA,0.16233766233766234,0.871630295250321
2018,16,CAR,ATL,0.4291845493562232,0.5951417004048584
2018,16,CLE,CIN,0.7938144329896907,0.2304147465437788
2018,16,DAL,TB,0.7590361445783133,0.26525198938992045
2018,16,DET,MIN,0.2976190476190476,0.7267759562841529
2018,16,IND,NYG,0.8,0.2242152466367713
2018,16,LAC,BAL,0.6644295302013422,0.3597122302158273
2018,16,MIA,JAX,0.6047430830039526,0.4184100418410042
2018,16,NE,BUF,0.8823529411764706,0.15151515151515152
2018,16,NO,PIT,0.7289972899728998,0.2958579881656805
2018,16,NYJ,GB,0.43859649122807015,0.5850622406639003
2018,16,OAK,DEN,0.4587155963302753,0.5652173913043479
2018,16,PHI,HOU,0.5515695067264574,0.4739336492890995
2018,16,SEA,KC,0.48780487804878053,0.5391705069124424
2018,16,SF,CHI,0.36900369003690037,0.6551724137931035
2018,16,TEN,WAS,0.8569384835479256,0.17211703958691912
2018,17,BAL,CLE,0.7647058823529411,0.2597402597402597
2018,17,BUF,MIA,0.7142857142857143,0.3105590062111801
2018,17,DEN,LAC,0.2949852507374631,0.7297297297297298
2018,17,GB,DET,0.7641509433962264,0.2604166666666667
2018,17,HOU,JAX,0.75669099756691,0.267379679144385
2018,17,KC,OAK,0.8881431767337808,0.14577259475218657
2018,17,LA,SF,0.8181818181818181,0.2061855670103093
2018,17,MIN,CHI,0.696969696969697,0.3278688524590164
2018,17,NE,NYJ,0.8945147679324894,0.1392757660167131
2018,17,NO,CAR,0.7584541062801933,0.26595744680851063
2018,17,NYG,DAL,0.771689497716895,0.2531645569620253
2018,17,PIT,CIN,0.8704663212435234,0.16339869281045752
2018,17,SEA,ARI,0.8915401301518437,0.14224751066856328
2018,17,TB,ATL,0.4366812227074236,0.5867768595041323
2018,17,TEN,IND,0.3448275862068966,0.6794871794871794
2018,17,WAS,PHI,0.31446540880503143,0.7101449275362319
2018,18,BAL,LAC,0.607843137254902,0.4166666666666667
2018,18,CHI,PHI,0.726027397260274,0.29850746268656714
2018,18,DAL,SEA,0.5983935742971888,0.425531914893617
2018,18,HOU,IND,0.5535714285714286,0.4716981132075471
2018,19,KC,IND,0.66996699669967,0.35460992907801414
2018,19,LA,DAL,0.771689497716895,0.25252525252525254
2018,19,NE,LAC,0.6539792387543253,0.37037037037037035
2018,19,NO,PHI,0.7885835095137421,0.23584905660377356
2018,20,KC,NE,0.6336996336996338,0.390625
2018,20,NO,LA,0.6108949416342413,0.4132231404958678
2018,21,LA,NE,0.4739336492890995,0.5515695067264574
2019,1,ARI,DET,0.4291845493562232,0.5951417004048584
2019,1,CAR,LA,0.4739336492890995,0.5495495495495495
2019,1,CHI,GB,0.6402877697841727,0.3846153846153846
2019,1,CLE,TEN,0.696969696969697,0.32679738562091504
2019,1,DAL,NYG,0.7549019607843137,0.2695417789757412
2019,1,JAX,KC,0.3802281368821293,0.6441281138790036
2019,1,LAC,IND,0.726027397260274,0.29850746268656714
2019,1,MIA,BAL,0.27548209366391185,0.7487437185929648
2019,1,MIN,ATL,0.6376811594202898,0.3861003861003861
2019,1,NE,PIT,0.6951219512195121,0.33003300330033003
2019,1,NO,HOU,0.7560975609756098,0.2680965147453083
2019,1,NYJ,BUF,0.5983935742971888,0.425531914893617
2019,1,OAK,DEN,0.425531914893617,0.5983935742971888
2019,1,PHI,WAS,0.822380106571936,0.20202020202020202
2019,1,SEA,CIN,0.7991967871485944,0.22522522522522526
2019,1,TB,SF,0.5192307692307692,0.504950495049505
2019,2,ATL,PHI,0.5121951219512195,0.5121951219512195
2019,2,BAL,ARI,0.869281045751634,0.1631321370309951
2019,2,CAR,TB,0.7347480106100795,0.29411764705882354
2019,2,CIN,SF,0.5169082125603864,0.5073891625615764
2019,2,DEN,CHI,0.43103448275862066,0.5951417004048584
2019,2,DET,LAC,0.5073891625615764,0.5169082125603864
2019,2,GB,MIN,0.6226415094339623,0.40322580645161293
2019,2,HOU,JAX,0.7706422018348623,0.2590673575129534
2019,2,LA,NO,0.5412844036697247,0.48309178743961345
2019,2,MIA,NE,0.1020408163265306,0.9285714285714286
2019,2,NYG,BUF,0.49504950495049505,0.5305164319248826
2019,2,NYJ,CLE,0.29325513196480935,0.7354497354497355
2019,2,OAK,KC,0.2840909090909091,0.7455470737913487
